,error,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,sdml__balance_param,sdml__num_constraints,sdml__sparsity_param,sdml__use_cov,std,time1,time2,time3,technique,dataset
12,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,1.0,1.0,1.0,1.0,0.990990990990991,1.0,1.0,0.9904761904761905,0.9904761904761905,0.9904761904761905,0.1,100000,0.1,True,0.004604803557027194,0.06783716678619385,55.71090724468231,0.018646836280822754,SDML+kNN,mice-protein
13,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.0,0.0,0.9819819819819819,0.0,0.954954954954955,0.0,0.9714285714285714,0.0,0.0,0.9428571428571428,0.1,100000,0.1,False,0.47177209002077775,0.07305541038513183,65.2772319316864,0.019629025459289552,SDML+kNN,mice-protein
14,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.990990990990991,1.0,1.0,0.990990990990991,0.0,1.0,1.0,1.0,0.9904761904761905,1.0,0.1,100000,0.25,True,0.2991101480558115,0.07827365398406982,72.89699366092682,0.021775460243225096,SDML+kNN,mice-protein
15,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.963963963963964,0.0,0.9819819819819819,0.0,0.0,0.9819819819819819,0.0,0.0,0.0,0.0,0.1,100000,0.25,False,0.44727257400623266,0.08349189758300782,82.8141758441925,0.02246382236480713,SDML+kNN,mice-protein
16,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.990990990990991,0.9904761904761905,0.0,0.990990990990991,1.0,1.0,1.0,1.0,0.9904761904761905,0.9809523809523809,0.25,10000,0.01,True,0.2981893729159222,0.0887101411819458,85.5383688211441,0.024542951583862306,SDML+kNN,mice-protein
17,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,10000,0.01,False,0.0,0.09392838478088379,87.07136058807373,0.024542951583862306,SDML+kNN,mice-protein
18,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.9819819819819819,1.0,1.0,0.9819819819819819,1.0,1.0,1.0,0.9904761904761905,0.9904761904761905,0.9809523809523809,0.25,10000,0.05,True,0.008024780702533029,0.09914662837982177,88.72543334960938,0.026842403411865234,SDML+kNN,mice-protein
19,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.0,0.0,0.0,0.0,0.0,0.990990990990991,0.0,0.0,0.0,0.0,0.25,10000,0.05,False,0.2972972972972973,0.10436487197875977,91.08827962875367,0.027069449424743652,SDML+kNN,mice-protein
20,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.990990990990991,0.9904761904761905,1.0,0.9819819819819819,1.0,1.0,1.0,0.9904761904761905,0.9904761904761905,0.9809523809523809,0.25,10000,0.1,True,0.006953619241344244,0.10958311557769776,92.54182250499726,0.029346275329589843,SDML+kNN,mice-protein
21,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9809523809523809,0.25,10000,0.1,False,0.29428571428571426,0.11480135917663574,94.75983362197876,0.029581189155578613,SDML+kNN,mice-protein
22,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.990990990990991,0.0,1.0,0.990990990990991,1.0,1.0,0.9904761904761905,1.0,0.9904761904761905,0.9809523809523809,0.25,10000,0.25,True,0.29818937291592224,0.12001960277557373,96.0002382516861,0.03171029090881348,SDML+kNN,mice-protein
23,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.0,0.9619047619047619,0.0,0.963963963963964,0.0,0.0,0.0,0.0,0.0,0.9619047619047619,0.25,10000,0.25,False,0.4411150070109253,0.1252378463745117,99.24029898643494,0.03239719867706299,SDML+kNN,mice-protein
24,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.990990990990991,0.0,1.0,0.9819819819819819,1.0,1.0,1.0,0.9904761904761905,0.0,0.9714285714285714,0.25,100000,0.01,True,0.39684251835012696,0.1304560899734497,107.83616182804107,0.03423936367034912,SDML+kNN,mice-protein
25,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,100000,0.01,False,0.0,0.1356743335723877,115.28242795467376,0.03423936367034912,SDML+kNN,mice-protein
26,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.990990990990991,1.0,1.0,0.9819819819819819,1.0,1.0,1.0,1.0,0.9904761904761905,0.9904761904761905,0.25,100000,0.05,True,0.006123151241176785,0.1408925771713257,122.07516429424285,0.03657290935516357,SDML+kNN,mice-protein
27,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,100000,0.05,False,0.0,0.14611082077026366,129.10792896747589,0.03657290935516357,SDML+kNN,mice-protein
28,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.990990990990991,0.9809523809523809,1.0,0.9819819819819819,1.0,1.0,0.9904761904761905,0.9904761904761905,0.9904761904761905,0.9809523809523809,0.25,100000,0.1,True,0.007250467703045886,0.15132906436920165,136.24714095592498,0.03886513710021973,SDML+kNN,mice-protein
29,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.0,0.0,0.0,0.0,0.0,0.963963963963964,0.0,0.0,0.0,0.0,0.25,100000,0.1,False,0.2891891891891892,0.15654730796813965,143.9170154809952,0.039089202880859375,SDML+kNN,mice-protein
30,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.9819819819819819,0.9904761904761905,0.990990990990991,0.990990990990991,1.0,1.0,1.0,1.0,0.9904761904761905,0.9904761904761905,0.25,100000,0.25,True,0.005845253246723953,0.16176555156707764,151.39932053089143,0.04139666557312012,SDML+kNN,mice-protein
31,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,100000,0.25,False,0.0,0.16698379516601564,159.5712804079056,0.04139666557312012,SDML+kNN,mice-protein
32,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.990990990990991,0.9904761904761905,1.0,0.990990990990991,1.0,1.0,1.0,1.0,0.9904761904761905,1.0,0.5,10000,0.01,True,0.004542512930441341,0.1722020387649536,160.44792420864104,0.0437204122543335,SDML+kNN,mice-protein
33,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,10000,0.01,False,0.0,0.1774202823638916,161.60784096717833,0.0437204122543335,SDML+kNN,mice-protein
34,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.9819819819819819,1.0,0.0,0.972972972972973,1.0,0.990990990990991,1.0,0.9904761904761905,0.9904761904761905,1.0,0.5,10000,0.05,True,0.29768489333872356,0.1826385259628296,162.72622008323668,0.045795106887817384,SDML+kNN,mice-protein
35,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9714285714285714,0.5,10000,0.05,False,0.2914285714285714,0.18785676956176758,164.5844182252884,0.04602081775665283,SDML+kNN,mice-protein
36,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.990990990990991,0.9904761904761905,1.0,0.9819819819819819,1.0,0.990990990990991,1.0,1.0,0.9904761904761905,1.0,0.5,10000,0.1,True,0.006041179105940623,0.19307501316070558,165.87826454639435,0.048311614990234376,SDML+kNN,mice-protein
37,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.0,0.0,0.0,0.0,0.9279279279279279,0.0,0.9809523809523809,0.0,0.0,0.9714285714285714,0.5,10000,0.1,False,0.44015603573209106,0.19829325675964354,169.16594376564026,0.04900457859039307,SDML+kNN,mice-protein
38,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.990990990990991,0.9904761904761905,1.0,0.990990990990991,0.990990990990991,1.0,0.9142857142857143,0.9904761904761905,0.9904761904761905,1.0,0.5,10000,0.25,True,0.02421901167118234,0.20351150035858154,171.33241291046141,0.05128631591796875,SDML+kNN,mice-protein
39,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.963963963963964,0.0,0.9819819819819819,0.0,0.0,0.0,0.9714285714285714,0.0,0.0,0.0,0.5,10000,0.25,False,0.4456547092406312,0.20872974395751953,173.78945152759553,0.0519676923751831,SDML+kNN,mice-protein
40,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.963963963963964,1.0,0.990990990990991,0.990990990990991,0.990990990990991,1.0,0.9904761904761905,0.9809523809523809,0.9904761904761905,0.9809523809523809,0.5,100000,0.01,True,0.010020807234781777,0.21394798755645753,182.25526881217957,0.05425481796264649,SDML+kNN,mice-protein
41,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,100000,0.01,False,0.0,0.21916623115539552,189.24675290584565,0.05425481796264649,SDML+kNN,mice-protein
42,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.9819819819819819,1.0,0.990990990990991,0.9819819819819819,0.990990990990991,1.0,0.9904761904761905,0.9904761904761905,0.9904761904761905,0.9809523809523809,0.5,100000,0.05,True,0.006424959982613158,0.22438447475433348,196.0000599861145,0.05655050277709961,SDML+kNN,mice-protein
43,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,100000,0.05,False,0.0,0.22960271835327148,202.7711698770523,0.05655050277709961,SDML+kNN,mice-protein
44,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.9819819819819819,1.0,1.0,0.990990990990991,1.0,1.0,0.9904761904761905,0.9904761904761905,0.9714285714285714,1.0,0.5,100000,0.1,True,0.00919967389051997,0.23482096195220947,209.45560488700866,0.05882110595703125,SDML+kNN,mice-protein
45,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.0,0.9619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,100000,0.1,False,0.2885714285714286,0.24003920555114747,216.65689153671264,0.059054327011108396,SDML+kNN,mice-protein
46,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.9819819819819819,1.0,1.0,0.9819819819819819,1.0,1.0,0.9904761904761905,0.9904761904761905,0.9904761904761905,0.9809523809523809,0.5,100000,0.25,True,0.007644614309315915,0.24525744915008546,224.00851020812988,0.06137213706970215,SDML+kNN,mice-protein
47,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.954954954954955,0.9523809523809523,0.0,0.0,0.963963963963964,0.9099099099099099,0.0,0.0,0.0,0.0,0.5,100000,0.25,False,0.4632900032887388,0.2504756927490234,235.75372171401978,0.06229512691497803,SDML+kNN,mice-protein
48,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.990990990990991,0.0,1.0,0.990990990990991,1.0,1.0,0.9904761904761905,1.0,0.9904761904761905,0.9904761904761905,0.75,10000,0.01,True,0.2984793939887552,0.25569393634796145,237.2105669736862,0.0643728494644165,SDML+kNN,mice-protein
49,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,10000,0.01,False,0.0,0.2609121799468994,238.58176372051238,0.0643728494644165,SDML+kNN,mice-protein
50,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.990990990990991,1.0,0.0,0.990990990990991,1.0,0.9819819819819819,1.0,1.0,0.9904761904761905,0.9904761904761905,0.75,10000,0.05,True,0.2982194204664025,0.2661304235458374,239.64151027202607,0.06647145748138428,SDML+kNN,mice-protein
51,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9428571428571428,0.0,0.75,10000,0.05,False,0.28285714285714286,0.2713486671447754,241.89697551727295,0.06670207977294922,SDML+kNN,mice-protein
52,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.990990990990991,0.9619047619047619,1.0,0.990990990990991,1.0,1.0,1.0,1.0,0.9904761904761905,0.9809523809523809,0.75,10000,0.1,True,0.011618678106377973,0.27656691074371337,243.15513854026796,0.06900863647460938,SDML+kNN,mice-protein
53,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.0,0.0,0.0,0.0,0.0,0.972972972972973,0.0,0.0,0.0,0.9428571428571428,0.75,10000,0.1,False,0.3832251942005427,0.2817851543426514,246.18073871135712,0.0694734811782837,SDML+kNN,mice-protein
54,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.990990990990991,1.0,1.0,0.9819819819819819,1.0,1.0,0.9809523809523809,0.9904761904761905,0.9904761904761905,1.0,0.75,10000,0.25,True,0.007252158039035003,0.28700339794158936,247.8447795391083,0.07179157733917237,SDML+kNN,mice-protein
55,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.9459459459459459,0.0,0.0,0.9369369369369369,0.0,0.972972972972973,0.0,0.0,0.0,0.0,0.75,10000,0.25,False,0.4363198019390809,0.2922216415405273,251.57001161575317,0.07248895168304444,SDML+kNN,mice-protein
56,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.9819819819819819,0.9904761904761905,1.0,0.9819819819819819,0.990990990990991,1.0,1.0,1.0,0.9809523809523809,1.0,0.75,100000,0.01,True,0.008012717456494902,0.29743988513946534,259.7746700525284,0.07481622695922852,SDML+kNN,mice-protein
57,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,100000,0.01,False,0.0,0.3026581287384033,267.08158576488495,0.07481622695922852,SDML+kNN,mice-protein
58,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.954954954954955,1.0,0.990990990990991,0.9819819819819819,0.990990990990991,1.0,0.9904761904761905,0.9809523809523809,0.9904761904761905,1.0,0.75,100000,0.05,True,0.01280604437322396,0.30787637233734133,273.93269488811495,0.07712430953979492,SDML+kNN,mice-protein
59,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,100000,0.05,False,0.0,0.3130946159362793,280.81344816684725,0.07712430953979492,SDML+kNN,mice-protein
60,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.9819819819819819,0.9904761904761905,1.0,0.963963963963964,1.0,1.0,0.9809523809523809,1.0,0.9904761904761905,0.9714285714285714,0.75,100000,0.1,True,0.012354917413897026,0.31831285953521726,287.6135902404785,0.07945125102996826,SDML+kNN,mice-protein
61,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.0,0.0,0.0,0.0,0.954954954954955,0.0,0.0,0.0,0.0,0.9714285714285714,0.75,100000,0.1,False,0.38529431429864003,0.3235311031341553,295.64360942840574,0.07991254329681396,SDML+kNN,mice-protein
62,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.972972972972973,1.0,1.0,0.9819819819819819,0.972972972972973,1.0,0.9904761904761905,0.9904761904761905,0.9714285714285714,0.9714285714285714,0.75,100000,0.25,True,0.01183828529949576,0.32874934673309325,303.1535455703735,0.08223190307617187,SDML+kNN,mice-protein
63,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9619047619047619,0.75,100000,0.25,False,0.2885714285714286,0.33396759033203127,312.06524631977084,0.08246777057647706,SDML+kNN,mice-protein
64,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.9819819819819819,1.0,1.0,0.990990990990991,1.0,1.0,0.0,1.0,0.9904761904761905,0.9904761904761905,1.0,10000,0.01,True,0.2985230310371872,0.33918583393096924,312.81348941326144,0.08453819751739503,SDML+kNN,mice-protein
65,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10000,0.01,False,0.0,0.3444040775299072,313.81631193161013,0.08453819751739503,SDML+kNN,mice-protein
66,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.972972972972973,0.9809523809523809,1.0,1.0,0.990990990990991,1.0,0.9904761904761905,1.0,0.9904761904761905,1.0,1.0,10000,0.05,True,0.008979396081509447,0.3496223211288452,314.6909038066864,0.08682289123535156,SDML+kNN,mice-protein
67,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10000,0.05,False,0.2857142857142857,0.3548405647277832,316.82008771896363,0.08705484867095947,SDML+kNN,mice-protein
68,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,1.0,1.0,1.0,0.990990990990991,1.0,1.0,1.0,0.9904761904761905,1.0,1.0,1.0,10000,0.1,True,0.0037083507775448102,0.3600588083267212,318.1186321020126,0.0893749713897705,SDML+kNN,mice-protein
69,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.0,0.9619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10000,0.1,False,0.2885714285714286,0.3652770519256592,320.7467250585556,0.0896082878112793,SDML+kNN,mice-protein
70,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.990990990990991,1.0,1.0,0.990990990990991,1.0,1.0,1.0,1.0,0.9714285714285714,0.9904761904761905,1.0,10000,0.25,True,0.008686105076175822,0.37049529552459715,322.1071970462799,0.09195909500122071,SDML+kNN,mice-protein
71,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.0,0.0,0.0,0.0,0.9819819819819819,0.963963963963964,0.9809523809523809,0.0,0.9428571428571428,0.0,1.0,10000,0.25,False,0.47405290450761106,0.37571353912353517,326.8433218955994,0.09290659427642822,SDML+kNN,mice-protein
72,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.0,0.0,0.990990990990991,0.990990990990991,0.990990990990991,0.990990990990991,0.9904761904761905,0.9904761904761905,0.9428571428571428,0.9809523809523809,1.0,100000,0.01,True,0.3936878497641236,0.38093178272247313,335.22771229743955,0.09475445747375488,SDML+kNN,mice-protein
73,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100000,0.01,False,0.0,0.38615002632141116,342.1787168264389,0.09475445747375488,SDML+kNN,mice-protein
74,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.954954954954955,1.0,1.0,0.9819819819819819,0.990990990990991,0.990990990990991,0.9904761904761905,0.9809523809523809,0.9523809523809523,0.9809523809523809,1.0,100000,0.05,True,0.015783170074565703,0.3913682699203491,348.9278757572174,0.09704794883728027,SDML+kNN,mice-protein
75,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100000,0.05,False,0.0,0.3965865135192871,355.78656139373777,0.09704794883728027,SDML+kNN,mice-protein
76,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.990990990990991,1.0,1.0,0.9819819819819819,0.990990990990991,1.0,0.9904761904761905,1.0,0.9809523809523809,0.9904761904761905,1.0,100000,0.1,True,0.006940076127742788,0.4018047571182251,362.46552140712737,0.09936599731445313,SDML+kNN,mice-protein
77,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100000,0.1,False,0.0,0.4070230007171631,369.5547664165497,0.09936599731445313,SDML+kNN,mice-protein
78,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.972972972972973,1.0,0.972972972972973,0.990990990990991,0.990990990990991,1.0,0.9904761904761905,0.9904761904761905,0.9809523809523809,0.9809523809523809,1.0,100000,0.25,True,0.009276985241684074,0.4122412443161011,376.36867101192473,0.10162718296051025,SDML+kNN,mice-protein
79,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.972972972972973,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.9428571428571428,0.9428571428571428,1.0,100000,0.25,False,0.46682341172288255,0.41745948791503906,385.06405289173125,0.10249550342559814,SDML+kNN,mice-protein
80,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,2,0,0.954954954954955,1.0,0.972972972972973,0.990990990990991,0.0,1.0,0.9809523809523809,0.9714285714285714,0.9714285714285714,0.9619047619047619,0.1,10000,0.01,True,0.29383621509064306,0.42267773151397703,386.57209463119506,0.1046140432357788,SDML+kNN,mice-protein
81,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9619047619047619,0.0,0.0,0.0,0.1,10000,0.01,False,0.2885714285714286,0.42789597511291505,388.99808700084685,0.10489614009857177,SDML+kNN,mice-protein
