,error,knn__n_neighbors,mean,rca__chunk_size,rca__num_chunks,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
10,"Input contains NaN, infinity or a value too large for dtype('float64').",1,0.0,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0705291748046875,0.8381514310836792,0.021674799919128417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
11,"Input contains NaN, infinity or a value too large for dtype('float64').",1,0.3812154696132597,3,50,0.46846846846846846,0.45714285714285713,0.0,0.2882882882882883,0.4954954954954955,0.0,0.0,0.0,0.19047619047619047,0.0,0.20794189201248042,0.07694091796875,0.8793895244598389,0.02534036636352539,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,RCA+kNN,mice-protein
12,"Input contains NaN, infinity or a value too large for dtype('float64').",1,0.48623853211009177,3,100,0.6486486486486487,0.42857142857142855,0.0,0.0,0.0,0.3783783783783784,0.0,0.0,0.0,0.0,0.23145454188925815,0.0833526611328125,0.9547382593154907,0.028388214111328126,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.45825756949558405,RCA+kNN,mice-protein
13,Cascading:low >= high,1,0.0,3,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089764404296875,1.0090929508209228,0.028388214111328126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
14,Cascading:low >= high,1,0.0,3,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0961761474609375,1.064545226097107,0.028388214111328126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
15,"Input contains NaN, infinity or a value too large for dtype('float64').",1,0.0,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102587890625,1.0990721702575683,0.03039529323577881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
16,"Input contains NaN, infinity or a value too large for dtype('float64').",1,0.46417445482866043,5,50,0.0,0.0,0.0,0.0,0.5675675675675675,0.0,0.0,0.0,0.44761904761904764,0.37142857142857144,0.21637577767491237,0.1089996337890625,1.1607124090194703,0.03343355655670166,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.45825756949558394,RCA+kNN,mice-protein
17,"Input contains NaN, infinity or a value too large for dtype('float64').",1,0.48148148148148145,5,100,0.5495495495495496,0.5523809523809524,0.0,0.27927927927927926,0.0,0.35135135135135137,0.0,0.6761904761904762,0.49523809523809526,0.0,0.2584091373911755,0.115411376953125,1.2115360498428345,0.03748209476470947,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.48989794855663565,RCA+kNN,mice-protein
18,Cascading:low >= high,1,0.0,5,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1218231201171875,1.2329197168350219,0.03748209476470947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
19,Cascading:low >= high,1,0.0,5,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12823486328125,1.251364254951477,0.03748209476470947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
20,"Input contains NaN, infinity or a value too large for dtype('float64').",1,0.0,7,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1346466064453125,1.2709092855453492,0.039227652549743655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
21,"Input contains NaN, infinity or a value too large for dtype('float64').",1,0.5555555555555556,7,50,0.5315315315315315,0.0,0.0,0.36936936936936937,0.0,0.0,0.0,0.0,0.6571428571428571,0.6761904761904762,0.2844028012314116,0.141058349609375,1.3192762374877929,0.041019010543823245,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.48989794855663565,RCA+kNN,mice-protein
22,"Input contains NaN, infinity or a value too large for dtype('float64').",1,0.5115740740740741,7,100,0.5135135135135135,0.0,0.0,0.4864864864864865,0.5585585585585585,0.6036036036036037,0.4666666666666667,0.580952380952381,0.2761904761904762,0.6,0.22332451000983763,0.1474700927734375,1.4194528102874755,0.04333882331848145,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,RCA+kNN,mice-protein
23,Cascading:low >= high,1,0.0,7,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1538818359375,1.4367368936538696,0.04333882331848145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
24,Cascading:low >= high,1,0.0,7,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1602935791015625,1.4529930114746095,0.04333882331848145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
25,"Input contains NaN, infinity or a value too large for dtype('float64').",1,0.3612217795484728,10,10,0.0,0.47619047619047616,0.26126126126126126,0.13513513513513514,0.45045045045045046,0.0,0.7523809523809524,0.0,0.22857142857142856,0.23809523809523808,0.2334467138128791,0.166705322265625,1.4760214328765868,0.04526002407073974,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.45825756949558394,RCA+kNN,mice-protein
26,"Input contains NaN, infinity or a value too large for dtype('float64').",1,0.5015576323987538,10,50,0.0,0.0,0.0,0.6396396396396397,0.0,0.0,0.0,0.0,0.3142857142857143,0.5428571428571428,0.2405353346363036,0.1731170654296875,1.5148576974868775,0.04658050537109375,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.45825756949558394,RCA+kNN,mice-protein
27,Cascading:low >= high,1,0.0,10,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17952880859375,1.5258983612060546,0.04658050537109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
28,Cascading:low >= high,1,0.0,10,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1859405517578125,1.5362221240997314,0.04658050537109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
29,Cascading:low >= high,1,0.0,10,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192352294921875,1.5461622953414917,0.04658050537109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
30,"Input contains NaN, infinity or a value too large for dtype('float64').",1,0.3568075117370892,16,10,0.3063063063063063,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.24761904761904763,0.47619047619047616,0.18367715886481378,0.1987640380859375,1.5829554319381713,0.048374390602111815,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4898979485566356,RCA+kNN,mice-protein
31,Cascading:low >= high,1,0.0,16,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20517578125,1.5951841354370118,0.048374390602111815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
32,Cascading:low >= high,1,0.0,16,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2115875244140625,1.6016846179962159,0.048374390602111815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
33,Cascading:low >= high,1,0.0,16,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217999267578125,1.6078957080841065,0.048374390602111815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
34,Cascading:low >= high,1,0.0,16,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2244110107421875,1.618733525276184,0.048374390602111815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
35,"Input contains NaN, infinity or a value too large for dtype('float64').",1,0.460093896713615,32,10,0.38738738738738737,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.4666666666666667,0.0,0.41904761904761906,0.2301627907938856,0.23082275390625,1.659315323829651,0.05003581047058105,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.48989794855663565,RCA+kNN,mice-protein
36,Cascading:low >= high,1,0.0,32,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2372344970703125,1.6667171478271485,0.05003581047058105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
37,Cascading:low >= high,1,0.0,32,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243646240234375,1.671371293067932,0.05003581047058105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
38,Cascading:low >= high,1,0.0,32,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2500579833984375,1.6756515741348266,0.05003581047058105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
39,Cascading:low >= high,1,0.0,32,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2564697265625,2.495476746559143,0.05003581047058105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
40,"Input contains NaN, infinity or a value too large for dtype('float64').",2,0.0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2628814697265625,2.624998450279236,0.0508620023727417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
41,"Input contains NaN, infinity or a value too large for dtype('float64').",2,0.0,1,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269293212890625,2.6630942821502686,0.05167100429534912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
42,"Input contains NaN, infinity or a value too large for dtype('float64').",2,0.0,1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2757049560546875,2.7194401264190673,0.052426600456237794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
43,"Input contains NaN, infinity or a value too large for dtype('float64').",2,0.0,1,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28211669921875,2.9117093324661254,0.05312354564666748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
44,Cascading:low >= high,2,0.0,1,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2885284423828125,3.0295613527297975,0.05312354564666748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
45,"Input contains NaN, infinity or a value too large for dtype('float64').",2,0.0,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294940185546875,3.0831994295120237,0.053938865661621094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
46,"Input contains NaN, infinity or a value too large for dtype('float64').",2,0.0,2,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3013519287109375,3.1325984716415407,0.05475156307220459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
47,"Input contains NaN, infinity or a value too large for dtype('float64').",2,0.48148148148148145,2,100,0.0,0.0,0.46846846846846846,0.5315315315315315,0.0,0.0,0.0,0.0,0.4666666666666667,0.45714285714285713,0.2363559891743676,0.307763671875,3.203645944595337,0.05619790554046631,0.9945987654320988,0.0,0.0,0.9896800825593395,0.9958720330237358,0.0,0.0,0.0,0.0,0.9969230769230769,0.9958974358974358,0.48725252375531775,RCA+kNN,mice-protein
48,Cascading:low >= high,2,0.0,2,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3141754150390625,3.260605716705322,0.05619790554046631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
49,Cascading:low >= high,2,0.0,2,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.320587158203125,3.3133333206176756,0.05619790554046631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
50,"Input contains NaN, infinity or a value too large for dtype('float64').",2,0.0,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3269989013671875,3.3336281776428223,0.057026004791259764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
51,"Input contains NaN, infinity or a value too large for dtype('float64').",2,0.3701657458563536,3,50,0.5045045045045045,0.49523809523809526,0.0,0.24324324324324326,0.45045045045045046,0.0,0.0,0.0,0.1523809523809524,0.0,0.21080186761216974,0.33341064453125,3.374866271018982,0.058585619926452635,0.9905291332098003,0.9927760577915377,0.9917948717948718,0.0,0.9927760577915377,0.9855521155830753,0.0,0.0,0.0,0.9897435897435898,0.0,0.4952680134407615,RCA+kNN,mice-protein
52,"Input contains NaN, infinity or a value too large for dtype('float64').",2,0.5596330275229358,3,100,0.7117117117117117,0.5238095238095238,0.0,0.0,0.0,0.44144144144144143,0.0,0.0,0.0,0.0,0.26354508951040795,0.3398223876953125,3.4502150058746337,0.05984663963317871,0.9972536903535874,0.9958720330237358,0.9969230769230769,0.0,0.0,0.0,0.9989680082559339,0.0,0.0,0.0,0.0,0.456999907378066,RCA+kNN,mice-protein
53,Cascading:low >= high,2,0.0,3,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.346234130859375,3.5045696973800657,0.05984663963317871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
54,Cascading:low >= high,2,0.0,3,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3526458740234375,3.56002197265625,0.05984663963317871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
55,"Input contains NaN, infinity or a value too large for dtype('float64').",2,0.0,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3590576171875,3.5945489168167115,0.0605576753616333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
56,"Input contains NaN, infinity or a value too large for dtype('float64').",2,0.5358255451713395,5,50,0.0,0.0,0.0,0.0,0.6576576576576577,0.0,0.0,0.0,0.4666666666666667,0.47619047619047616,0.2491754360689179,0.3654693603515625,3.6561891555786135,0.06170046329498291,0.9986296676944159,0.0,0.0,0.0,0.0,0.9969040247678018,0.0,0.0,0.0,0.9989743589743589,1.0,0.457628525713719,RCA+kNN,mice-protein
57,"Input contains NaN, infinity or a value too large for dtype('float64').",2,0.5617283950617284,5,100,0.5765765765765766,0.6,0.0,0.40540540540540543,0.0,0.46846846846846846,0.0,0.7238095238095238,0.6095238095238096,0.0,0.2875199173851883,0.371881103515625,3.7070127964019775,0.06328475475311279,0.9993141289437586,1.0,0.9989743589743589,0.0,0.9989680082559339,0.0,1.0,0.0,0.9989743589743589,0.9989743589743589,0.0,0.48956260076221186,RCA+kNN,mice-protein
58,Cascading:low >= high,2,0.0,5,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3782928466796875,3.728396463394165,0.06328475475311279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
59,Cascading:low >= high,2,0.0,5,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38470458984375,3.74684100151062,0.06328475475311279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
60,"Input contains NaN, infinity or a value too large for dtype('float64').",2,0.0,7,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3911163330078125,3.766386032104492,0.06404716968536377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
61,"Input contains NaN, infinity or a value too large for dtype('float64').",2,0.5532407407407407,7,50,0.5765765765765766,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6,0.7142857142857143,0.2861906923593835,0.397528076171875,3.814752984046936,0.0653411865234375,0.9981995884773662,0.9989680082559339,0.0,0.0,0.9969040247678018,0.0,0.0,0.0,0.0,0.9989743589743589,0.997948717948718,0.489015833144416,RCA+kNN,mice-protein
62,"Input contains NaN, infinity or a value too large for dtype('float64').",2,0.6030092592592593,7,100,0.6216216216216216,0.0,0.0,0.6306306306306306,0.6306306306306306,0.7207207207207207,0.6,0.6952380952380952,0.3238095238095238,0.5904761904761905,0.26105420531420764,0.4039398193359375,3.9149295568466185,0.06722121238708496,0.9978137860082305,0.9979360165118679,0.0,0.0,0.9979360165118679,0.9969040247678018,0.9979360165118679,0.997948717948718,0.997948717948718,0.997948717948718,0.997948717948718,0.3991254657277837,RCA+kNN,mice-protein
63,Cascading:low >= high,2,0.0,7,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4103515625,3.932213640213013,0.06722121238708496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
64,Cascading:low >= high,2,0.0,7,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4167633056640625,3.9484697580337524,0.06722121238708496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
65,"Input contains NaN, infinity or a value too large for dtype('float64').",2,0.3452855245683931,10,10,0.0,0.34285714285714286,0.2882882882882883,0.14414414414414414,0.4594594594594595,0.0,0.7047619047619048,0.0,0.21904761904761905,0.26666666666666666,0.21451159883989412,0.423175048828125,3.97149817943573,0.06895499229431153,0.9861906860584693,0.0,0.9794871794871794,0.9917440660474717,0.9917440660474717,0.9834881320949432,0.0,0.9907692307692307,0.0,0.9764102564102564,0.9897435897435898,0.45195963442020376,RCA+kNN,mice-protein
66,"Input contains NaN, infinity or a value too large for dtype('float64').",2,0.5202492211838006,10,50,0.0,0.0,0.0,0.6576576576576577,0.0,0.0,0.0,0.0,0.37142857142857144,0.5238095238095238,0.24570320991932926,0.4295867919921875,4.010334444046021,0.0701141119003296,0.9986296676944159,0.0,0.0,0.0,0.9979360165118679,0.0,0.0,0.0,0.0,0.9989743589743589,0.9989743589743589,0.4576290308329051,RCA+kNN,mice-protein
67,Cascading:low >= high,2,0.0,10,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43599853515625,4.021375107765198,0.0701141119003296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
68,Cascading:low >= high,2,0.0,10,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4424102783203125,4.031698870658874,0.0701141119003296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
69,Cascading:low >= high,2,0.0,10,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.448822021484375,4.041639041900635,0.0701141119003296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
70,"Input contains NaN, infinity or a value too large for dtype('float64').",2,0.2981220657276995,16,10,0.22522522522522523,0.3238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,0.4095238095238095,0.15387659726333663,0.4552337646484375,4.078432178497314,0.07140755653381348,0.9979455572675912,0.9969040247678018,0.997948717948718,0.0,0.0,0.0,0.0,0.0,0.0,0.997948717948718,0.9989743589743589,0.48889091547823993,RCA+kNN,mice-protein
71,Cascading:low >= high,2,0.0,16,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4616455078125,4.090660881996155,0.07140755653381348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
72,Cascading:low >= high,2,0.0,16,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4680572509765625,4.097161364555359,0.07140755653381348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
73,Cascading:low >= high,2,0.0,16,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.474468994140625,4.1033724546432495,0.07140755653381348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
74,Cascading:low >= high,2,0.0,16,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4808807373046875,4.1142102718353275,0.07140755653381348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
75,"Input contains NaN, infinity or a value too large for dtype('float64').",2,0.5117370892018779,32,10,0.45045045045045046,0.0,0.0,0.0,0.0,0.0,0.6952380952380952,0.4857142857142857,0.0,0.41904761904761906,0.26025875331724774,0.48729248046875,4.154792070388794,0.07269988059997559,0.9989727786337956,0.9989680082559339,0.0,0.0,0.0,0.0,0.0,0.9989743589743589,0.997948717948718,0.0,1.0,0.48939492627133346,RCA+kNN,mice-protein
76,Cascading:low >= high,2,0.0,32,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4937042236328125,4.1621938943862915,0.07269988059997559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,mice-protein
