,error,knn__n_neighbors,lfda__k,lfda__metric,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,technique,dataset
10,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,6,weighted,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9904761904761905,0.0,0.29714285714285715,0.07225511074066163,1.1555285453796387,0.0061430692672729496,LFDA+kNN,mice-protein
11,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,6,orthonormalized,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9904761904761905,1.0,0.39810093411281594,0.07882375717163086,1.2730253219604493,0.0066499471664428714,LFDA+kNN,mice-protein
12,"Input contains NaN, infinity or a value too large for dtype('float64').",1,7,weighted,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30000000000000004,0.0853924036026001,1.3517377138137818,0.007086396217346191,LFDA+kNN,mice-protein
13,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,7,orthonormalized,0,0.0,1.0,0.0,0.0,0.0,0.0,0.9809523809523809,0.0,0.0,1.0,0.4553745561563116,0.09196105003356933,1.4083412408828735,0.007843303680419921,LFDA+kNN,mice-protein
14,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,8,weighted,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4000000000000001,0.09852969646453857,1.5608659744262696,0.008514070510864257,LFDA+kNN,mice-protein
15,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,8,orthonormalized,0,0.990990990990991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9904761904761905,1.0,0.4876369691087327,0.10509834289550782,1.6744060516357422,0.009523749351501465,LFDA+kNN,mice-protein
16,"Input contains NaN, infinity or a value too large for dtype('float64').",1,9,weighted,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4000000000000001,0.11166698932647705,1.785891056060791,0.010256624221801758,LFDA+kNN,mice-protein
17,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,9,orthonormalized,0,0.0,1.0,0.0,0.0,0.0,0.0,0.9809523809523809,0.9904761904761905,0.9904761904761905,0.0,0.48525094613573255,0.11823563575744629,1.8944769382476807,0.011498475074768066,LFDA+kNN,mice-protein
18,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,10,weighted,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12480428218841552,1.9836462497711183,0.012088942527770995,LFDA+kNN,mice-protein
19,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,10,orthonormalized,0,0.0,0.0,0.0,1.0,0.0,1.0,0.9809523809523809,0.0,0.9904761904761905,0.0,0.48642431762818494,0.13137292861938477,2.058043098449707,0.013285136222839356,LFDA+kNN,mice-protein
20,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,11,weighted,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137941575050354,2.1252169847488402,0.013720440864562988,LFDA+kNN,mice-protein
21,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,11,orthonormalized,0,0.990990990990991,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.45688734206655135,0.14451022148132325,2.2748234033584596,0.014669561386108398,LFDA+kNN,mice-protein
22,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,12,weighted,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4000000000000001,0.15107886791229247,2.35382399559021,0.015548372268676757,LFDA+kNN,mice-protein
23,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,12,orthonormalized,0,0.0,0.0,0.0,0.0,1.0,0.0,0.9809523809523809,0.9904761904761905,0.0,1.0,0.48642431762818494,0.1576475143432617,2.4340317010879517,0.016807913780212402,LFDA+kNN,mice-protein
24,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,13,weighted,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16421616077423096,2.503263235092163,0.017245674133300783,LFDA+kNN,mice-protein
25,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,13,orthonormalized,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9904761904761905,0.0,0.4568094021930512,0.1707848072052002,2.578342080116272,0.018143343925476074,LFDA+kNN,mice-protein
26,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,14,weighted,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.30000000000000004,0.17735345363616944,2.6382040977478027,0.01893453598022461,LFDA+kNN,mice-protein
27,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,14,orthonormalized,0,0.990990990990991,0.0,1.0,0.0,0.0,1.0,0.9809523809523809,0.9904761904761905,0.0,0.0,0.4962673685094802,0.18392210006713866,2.7728226661682127,0.020265603065490724,LFDA+kNN,mice-protein
28,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,15,weighted,0,0.0,0.0,0.9819819819819819,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39641687088810174,0.1904907464981079,2.843129539489746,0.021088767051696777,LFDA+kNN,mice-protein
29,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,15,orthonormalized,0,0.0,0.0,1.0,1.0,0.0,1.0,0.9809523809523809,0.0,0.0,0.0,0.4875930052569563,0.19705939292907715,2.9247987031936646,0.022206807136535646,LFDA+kNN,mice-protein
30,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,16,weighted,0,0.990990990990991,0.9904761904761905,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4554329338891674,0.2036280393600464,2.9851996898651123,0.02318899631500244,LFDA+kNN,mice-protein
31,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,16,orthonormalized,0,0.990990990990991,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9904761904761905,0.0,0.48763696910873267,0.21019668579101564,3.1431522369384766,0.024293065071105957,LFDA+kNN,mice-protein
32,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,17,weighted,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21676533222198485,3.22294762134552,0.024689865112304688,LFDA+kNN,mice-protein
33,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,17,orthonormalized,0,0.990990990990991,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45688734206655135,0.2233339786529541,3.330347180366516,0.02552933692932129,LFDA+kNN,mice-protein
34,"Input contains NaN, infinity or a value too large for dtype('float64').",1,18,weighted,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.22990262508392334,3.393118166923523,0.026067519187927247,LFDA+kNN,mice-protein
35,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,18,orthonormalized,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9904761904761905,0.0,0.0,0.4568094021930512,0.23647127151489258,3.4704983711242674,0.026893067359924316,LFDA+kNN,mice-protein
36,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,19,weighted,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.24303991794586183,3.5619261264801025,0.028532791137695312,LFDA+kNN,mice-protein
37,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,19,orthonormalized,0,0.990990990990991,0.0,0.0,1.0,1.0,1.0,0.0,0.9904761904761905,0.9904761904761905,1.0,0.4564372765087497,0.24960856437683104,3.681366539001465,0.03047003746032715,LFDA+kNN,mice-protein
38,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,20,weighted,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4000000000000001,0.2561772108078003,3.783365559577942,0.031037044525146485,LFDA+kNN,mice-protein
39,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,20,orthonormalized,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9904761904761905,0.9904761904761905,0.0,0.3961904761904762,0.26274585723876953,3.862362861633301,0.03158965110778809,LFDA+kNN,mice-protein
40,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,21,weighted,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.30000000000000004,0.26931450366973875,3.927023935317993,0.032282042503356936,LFDA+kNN,mice-protein
41,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,21,orthonormalized,0,0.0,0.0,0.0,1.0,0.0,0.0,0.9809523809523809,0.9904761904761905,0.9904761904761905,0.0,0.48525094613573255,0.275883150100708,4.005867433547974,0.03340916633605957,LFDA+kNN,mice-protein
42,"Input contains NaN, infinity or a value too large for dtype('float64').",1,22,weighted,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30000000000000004,0.28245179653167723,4.105072093009949,0.03395214080810547,LFDA+kNN,mice-protein
43,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,22,orthonormalized,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9904761904761905,1.0,0.48873848438858275,0.2890204429626465,4.192002820968628,0.03502931594848633,LFDA+kNN,mice-protein
44,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,23,weighted,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9904761904761905,0.0,1.0,0.39810093411281594,0.2955890893936157,4.27203402519226,0.035488033294677736,LFDA+kNN,mice-protein
45,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,23,orthonormalized,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9904761904761905,0.0,1.0,0.39810093411281594,0.30215773582458494,4.3311830997467045,0.03600165843963623,LFDA+kNN,mice-protein
46,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,24,weighted,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3087263822555542,4.40888020992279,0.03613698482513428,LFDA+kNN,mice-protein
47,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,24,orthonormalized,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9904761904761905,0.0,0.0,0.29714285714285715,0.3152950286865234,4.465299296379089,0.036406970024108885,LFDA+kNN,mice-protein
48,"Input contains NaN, infinity or a value too large for dtype('float64').",1,25,weighted,0,0.0,0.0,0.972972972972973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2918918918918919,0.3218636751174927,4.575972938537598,0.036803030967712404,LFDA+kNN,mice-protein
49,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,25,orthonormalized,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.3284323215484619,4.6649901390075685,0.03734123706817627,LFDA+kNN,mice-protein
50,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,26,weighted,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.33500096797943113,4.7650076150894165,0.03813786506652832,LFDA+kNN,mice-protein
51,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,26,orthonormalized,0,0.0,0.0,1.0,1.0,1.0,0.0,0.9809523809523809,0.0,0.0,0.0,0.4875930052569563,0.3415696144104004,4.848243522644043,0.03922502994537354,LFDA+kNN,mice-protein
52,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,27,weighted,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.3481382608413696,4.9905104637146,0.03975234031677246,LFDA+kNN,mice-protein
53,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,27,orthonormalized,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9904761904761905,0.0,0.0,0.4568094021930512,0.3547069072723389,5.059240698814392,0.040592503547668454,LFDA+kNN,mice-protein
54,"Input contains NaN, infinity or a value too large for dtype('float64').",1,28,weighted,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.3612755537033081,5.155355453491211,0.04123854637145996,LFDA+kNN,mice-protein
55,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,28,orthonormalized,0,0.0,1.0,0.0,0.0,1.0,0.0,0.9809523809523809,0.9904761904761905,0.0,0.0,0.48642431762818494,0.3678442001342773,5.258930516242981,0.04229080677032471,LFDA+kNN,mice-protein
56,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,29,weighted,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.3744128465652466,5.347596645355225,0.043048429489135745,LFDA+kNN,mice-protein
57,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,29,orthonormalized,0,0.990990990990991,0.0,1.0,0.0,1.0,0.0,0.9809523809523809,0.0,0.0,0.0,0.4864871327105131,0.3809814929962158,5.425091862678528,0.04415576457977295,LFDA+kNN,mice-protein
58,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,30,weighted,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.30000000000000004,0.3875501394271851,5.490377974510193,0.04482514858245849,LFDA+kNN,mice-protein
59,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,30,orthonormalized,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9904761904761905,0.9904761904761905,1.0,0.48757440271812985,0.3941187858581543,5.588749623298645,0.045926809310913086,LFDA+kNN,mice-protein
60,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,31,weighted,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9904761904761905,0.0,1.0,0.48873848438858275,0.4006874322891235,5.660630416870117,0.04706783294677734,LFDA+kNN,mice-protein
61,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,31,orthonormalized,0,0.990990990990991,0.0,1.0,0.0,0.0,1.0,0.0,0.9904761904761905,0.0,1.0,0.49815707363461925,0.4072560787200928,5.752170658111572,0.04835822582244873,LFDA+kNN,mice-protein
62,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,32,weighted,0,0.0,0.9904761904761905,0.0,0.0,0.990990990990991,0.0,0.0,0.0,0.0,0.0,0.3962934530120809,0.413824725151062,5.813359689712525,0.04906594753265381,LFDA+kNN,mice-protein
63,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,32,orthonormalized,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9904761904761905,0.0,0.0,0.4568094021930512,0.42039337158203127,5.909027361869812,0.04989123344421387,LFDA+kNN,mice-protein
64,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,33,weighted,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.45825756949558394,0.4269620180130005,6.014466953277588,0.05084717273712158,LFDA+kNN,mice-protein
65,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,33,orthonormalized,0,0.990990990990991,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4888008014731749,0.4335306644439697,6.151384067535401,0.05193336009979248,LFDA+kNN,mice-protein
66,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,34,weighted,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.440099310874939,6.2254887342453005,0.052582502365112305,LFDA+kNN,mice-protein
67,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,34,orthonormalized,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9904761904761905,0.9904761904761905,1.0,0.49810616395191637,0.4466679573059082,6.313526129722595,0.053959107398986815,LFDA+kNN,mice-protein
68,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,35,weighted,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45323660373687746,6.395348167419433,0.0542182207107544,LFDA+kNN,mice-protein
69,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,35,orthonormalized,0,0.990990990990991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9904761904761905,0.0,0.3962934530120809,0.4598052501678467,6.5167598009109495,0.05471096038818359,LFDA+kNN,mice-protein
70,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,36,weighted,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4663738965988159,6.6126830101013185,0.05497651100158692,LFDA+kNN,mice-protein
71,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,36,orthonormalized,0,0.990990990990991,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3982032937589263,0.47294254302978517,6.681988549232483,0.05551414489746094,LFDA+kNN,mice-protein
72,"Input contains NaN, infinity or a value too large for dtype('float64').",1,37,weighted,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30000000000000004,0.4795111894607544,6.7711522579193115,0.0561795711517334,LFDA+kNN,mice-protein
73,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,37,orthonormalized,0,0.990990990990991,1.0,0.0,0.0,0.0,0.0,0.9809523809523809,0.0,0.0,1.0,0.4864871327105131,0.48607983589172366,6.88589825630188,0.05726931095123291,LFDA+kNN,mice-protein
74,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,38,weighted,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30000000000000004,0.49264848232269287,7.018882417678833,0.05754537582397461,LFDA+kNN,mice-protein
75,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,38,orthonormalized,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30000000000000004,0.4992171287536621,7.09295425415039,0.05782160758972168,LFDA+kNN,mice-protein
76,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,39,weighted,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.5057857751846313,7.184654641151428,0.05848503112792969,LFDA+kNN,mice-protein
77,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,39,orthonormalized,0,0.990990990990991,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9904761904761905,0.0,0.4876369691087327,0.5123544216156006,7.2633424520492555,0.05957474708557129,LFDA+kNN,mice-protein
78,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,40,weighted,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30000000000000004,0.5189230680465698,7.357669305801392,0.06011683940887451,LFDA+kNN,mice-protein
79,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,40,orthonormalized,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.45825756949558394,0.5254917144775391,7.418548440933227,0.060944986343383786,LFDA+kNN,mice-protein
80,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,41,weighted,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5320603609085083,7.549923372268677,0.06120002269744873,LFDA+kNN,mice-protein
81,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,41,orthonormalized,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.5386290073394775,7.627029800415039,0.0617415189743042,LFDA+kNN,mice-protein
82,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,42,weighted,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.5451976537704468,7.702580428123474,0.062151861190795896,LFDA+kNN,mice-protein
83,Cascading:the leading minor of order 71 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,42,orthonormalized,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9904761904761905,0.0,0.39810093411281594,0.551766300201416,7.77559220790863,0.06269996166229248,LFDA+kNN,mice-protein
