,error,knn__n_neighbors,mean,rca__chunk_size,rca__num_chunks,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
10,Cascading:low >= high,1,0.65625,3,10,0.6363636363636364,0.618421052631579,0.5974025974025974,0.6623376623376623,0.6623376623376623,0.6233766233766234,0.6883116883116883,0.7662337662337663,0.7142857142857143,0.5921052631578947,0.05201075693532624,0.08146910667419434,0.9648991584777832,0.0054099798202514645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+RCA+kNN,pima-indians-diabetes
11,Cascading:low >= high,1,0.68359375,3,50,0.7142857142857143,0.6710526315789473,0.6623376623376623,0.6233766233766234,0.7012987012987013,0.6883116883116883,0.7142857142857143,0.7402597402597403,0.7012987012987013,0.618421052631579,0.037718429461988855,0.0888753890991211,1.00190007686615,0.006264305114746094,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+RCA+kNN,pima-indians-diabetes
12,Cascading:low >= high,1,0.6927083333333334,3,100,0.6883116883116883,0.6710526315789473,0.6883116883116883,0.6493506493506493,0.6623376623376623,0.6753246753246753,0.7272727272727273,0.7532467532467533,0.7532467532467533,0.6578947368421053,0.036535625071548374,0.09628167152404785,1.0909055471420288,0.007127213478088379,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+RCA+kNN,pima-indians-diabetes
13,Cascading:low >= high,1,0.0,3,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1036879539489746,1.171973419189453,0.007127213478088379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+RCA+kNN,pima-indians-diabetes
14,Cascading:low >= high,1,0.0,3,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11109423637390137,1.2067752122879027,0.007127213478088379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+RCA+kNN,pima-indians-diabetes
15,Cascading:low >= high,1,0.671875,5,10,0.7012987012987013,0.6447368421052632,0.6753246753246753,0.6103896103896104,0.7142857142857143,0.5974025974025974,0.7142857142857143,0.7532467532467533,0.6883116883116883,0.618421052631579,0.04928164487829123,0.11850051879882813,1.2134599208831787,0.00798048973083496,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+RCA+kNN,pima-indians-diabetes
16,Cascading:low >= high,1,0.6822916666666666,5,50,0.6623376623376623,0.6842105263157895,0.7012987012987013,0.6753246753246753,0.6753246753246753,0.6103896103896104,0.7012987012987013,0.7662337662337663,0.6883116883116883,0.6578947368421053,0.03750877374563212,0.1259068012237549,1.2515684366226196,0.008839774131774902,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+RCA+kNN,pima-indians-diabetes
17,Cascading:low >= high,1,0.0,5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13331308364868164,1.2911575794219972,0.008839774131774902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+RCA+kNN,pima-indians-diabetes
18,Cascading:low >= high,1,0.0,5,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1407193660736084,1.3145778179168701,0.008839774131774902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+RCA+kNN,pima-indians-diabetes
19,Cascading:low >= high,1,0.0,5,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14812564849853516,1.3309608221054077,0.008839774131774902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+RCA+kNN,pima-indians-diabetes
20,Cascading:low >= high,1,0.69921875,7,10,0.7142857142857143,0.6578947368421053,0.6753246753246753,0.6753246753246753,0.7012987012987013,0.7142857142857143,0.6623376623376623,0.8051948051948052,0.7532467532467533,0.631578947368421,0.048366297540136535,0.1555319309234619,1.3461842775344848,0.009548330307006836,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+RCA+kNN,pima-indians-diabetes
21,Cascading:low >= high,1,0.6888020833333334,7,50,0.6753246753246753,0.6842105263157895,0.7012987012987013,0.6753246753246753,0.6623376623376623,0.6493506493506493,0.6883116883116883,0.7532467532467533,0.7402597402597403,0.6578947368421053,0.032486611655018406,0.16293821334838868,1.4158819437026977,0.01025540828704834,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+RCA+kNN,pima-indians-diabetes
22,Cascading:low >= high,1,0.0,7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17034449577331542,1.4521682739257813,0.01025540828704834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+RCA+kNN,pima-indians-diabetes
23,Cascading:low >= high,1,0.0,7,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1777507781982422,1.468070912361145,0.01025540828704834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+RCA+kNN,pima-indians-diabetes
24,Cascading:low >= high,1,0.0,7,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18515706062316895,1.4774542808532716,0.01025540828704834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+RCA+kNN,pima-indians-diabetes
25,Cascading:low >= high,1,0.6888020833333334,10,10,0.7142857142857143,0.618421052631579,0.7012987012987013,0.6363636363636364,0.6883116883116883,0.6623376623376623,0.6883116883116883,0.7402597402597403,0.7662337662337663,0.6710526315789473,0.0426241430111872,0.1925633430480957,1.489979100227356,0.010961675643920898,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+RCA+kNN,pima-indians-diabetes
26,Cascading:low >= high,1,0.0,10,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19996962547302247,1.5062614679336548,0.010961675643920898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+RCA+kNN,pima-indians-diabetes
27,Cascading:low >= high,1,0.0,10,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2073759078979492,1.5171013355255127,0.010961675643920898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+RCA+kNN,pima-indians-diabetes
28,Cascading:low >= high,1,0.0,10,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214782190322876,1.523886466026306,0.010961675643920898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+RCA+kNN,pima-indians-diabetes
29,Cascading:low >= high,1,0.0,10,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22218847274780273,1.5300796270370483,0.010961675643920898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+RCA+kNN,pima-indians-diabetes
30,Cascading:low >= high,1,0.6822916666666666,16,10,0.7012987012987013,0.6578947368421053,0.6883116883116883,0.6883116883116883,0.6623376623376623,0.6363636363636364,0.6883116883116883,0.7402597402597403,0.7012987012987013,0.6578947368421053,0.028088219486234484,0.22959475517272948,1.5422556161880494,0.011670827865600586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+RCA+kNN,pima-indians-diabetes
31,Cascading:low >= high,1,0.0,16,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23700103759765626,1.5522494792938233,0.011670827865600586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+RCA+kNN,pima-indians-diabetes
32,Cascading:low >= high,1,0.0,16,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244407320022583,1.559537982940674,0.011670827865600586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+RCA+kNN,pima-indians-diabetes
33,Cascading:low >= high,1,0.0,16,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2518136024475098,1.5655096769332886,0.011670827865600586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+RCA+kNN,pima-indians-diabetes
34,Cascading:low >= high,1,0.0,16,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2592198848724365,1.570245051383972,0.011670827865600586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+RCA+kNN,pima-indians-diabetes
35,Cascading:low >= high,1,0.6901041666666666,32,10,0.6883116883116883,0.6842105263157895,0.6753246753246753,0.6753246753246753,0.6753246753246753,0.6623376623376623,0.6883116883116883,0.7532467532467533,0.7142857142857143,0.6842105263157895,0.024645295591639964,0.26662616729736327,1.5776816368103028,0.012379908561706543,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+RCA+kNN,pima-indians-diabetes
36,Cascading:low >= high,1,0.0,32,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27403244972229,1.5816311836242676,0.012379908561706543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+RCA+kNN,pima-indians-diabetes
37,Cascading:low >= high,1,0.0,32,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2814387321472168,1.5855170011520385,0.012379908561706543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+RCA+kNN,pima-indians-diabetes
38,Cascading:low >= high,1,0.0,32,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28884501457214357,1.5882462024688722,0.012379908561706543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+RCA+kNN,pima-indians-diabetes
39,Cascading:low >= high,1,0.0,32,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2962512969970703,1.5909460306167602,0.012379908561706543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+RCA+kNN,pima-indians-diabetes
40,"Input contains NaN, infinity or a value too large for dtype('float64').",2,0.0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30365757942199706,1.717048740386963,0.012974905967712402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+RCA+kNN,pima-indians-diabetes
41,"Input contains NaN, infinity or a value too large for dtype('float64').",2,0.0,1,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3110638618469238,1.8186590194702148,0.013544511795043946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+RCA+kNN,pima-indians-diabetes
42,"Input contains NaN, infinity or a value too large for dtype('float64').",2,0.0,1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3184701442718506,1.9333888053894044,0.014127254486083984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+RCA+kNN,pima-indians-diabetes
43,Cascading:low >= high,2,0.0,1,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32587642669677735,2.125631332397461,0.014127254486083984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+RCA+kNN,pima-indians-diabetes
44,Cascading:low >= high,2,0.0,1,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3332827091217041,2.2380456924438477,0.014127254486083984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+RCA+kNN,pima-indians-diabetes
45,Cascading:low >= high,2,0.6809895833333334,2,10,0.6883116883116883,0.7105263157894737,0.6363636363636364,0.7012987012987013,0.6363636363636364,0.7012987012987013,0.7402597402597403,0.7532467532467533,0.6623376623376623,0.5789473684210527,0.05022785266843367,0.34068899154663085,2.2475500106811523,0.014842391014099121,0.8272569444444444,0.8350217076700435,0.8280346820809249,0.8118668596237337,0.8523878437047757,0.8219971056439942,0.829232995658466,0.8306801736613604,0.8306801736613604,0.8104196816208393,0.8222543352601156,0.011370314092656668,stand+RCA+kNN,pima-indians-diabetes
46,Cascading:low >= high,2,0.7122395833333334,2,50,0.7532467532467533,0.7105263157894737,0.6753246753246753,0.6493506493506493,0.7012987012987013,0.6883116883116883,0.7272727272727273,0.7792207792207793,0.7142857142857143,0.7236842105263158,0.03541488295345057,0.3480952739715576,2.2936433792114257,0.015551924705505371,0.8305844907407407,0.8191027496382055,0.8280346820809249,0.8277858176555717,0.8393632416787264,0.8205499276410999,0.8422575976845152,0.8321273516642547,0.8321273516642547,0.8277858176555717,0.8367052023121387,0.007143117964191725,stand+RCA+kNN,pima-indians-diabetes
47,Cascading:low >= high,2,0.7044270833333334,2,100,0.7012987012987013,0.6842105263157895,0.7142857142857143,0.6753246753246753,0.7402597402597403,0.7012987012987013,0.7142857142857143,0.7142857142857143,0.7532467532467533,0.6447368421052632,0.02965968200893382,0.3555015563964844,2.3924999952316286,0.016260218620300294,0.8308738425925926,0.8306801736613604,0.8309248554913294,0.8248914616497829,0.829232995658466,0.8437047756874095,0.8451519536903039,0.8277858176555717,0.8248914616497829,0.8263386396526773,0.8251445086705202,0.007111517256392806,stand+RCA+kNN,pima-indians-diabetes
48,Cascading:low >= high,2,0.0,2,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36290783882141114,2.4731051206588743,0.016260218620300294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+RCA+kNN,pima-indians-diabetes
49,Cascading:low >= high,2,0.0,2,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3703141212463379,2.5412904739379885,0.016260218620300294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+RCA+kNN,pima-indians-diabetes
50,Cascading:low >= high,2,0.6901041666666666,3,10,0.6623376623376623,0.7105263157894737,0.6623376623376623,0.6233766233766234,0.7142857142857143,0.6753246753246753,0.7272727272727273,0.7662337662337663,0.7012987012987013,0.6578947368421053,0.0394395078605605,0.37772040367126464,2.5558451890945433,0.016970300674438478,0.8340567129629629,0.8451519536903039,0.8179190751445087,0.8451519536903039,0.8480463096960926,0.8277858176555717,0.8321273516642547,0.829232995658466,0.829232995658466,0.8277858176555717,0.838150289017341,0.00920872101566882,stand+RCA+kNN,pima-indians-diabetes
51,Cascading:low >= high,2,0.70703125,3,50,0.7402597402597403,0.6710526315789473,0.6623376623376623,0.6493506493506493,0.7272727272727273,0.7272727272727273,0.7662337662337663,0.7662337662337663,0.7272727272727273,0.631578947368421,0.04653496602329954,0.3851266860961914,2.5928461074829103,0.01768178939819336,0.8330439814814815,0.8379160636758322,0.8309248554913294,0.8408104196816208,0.8335745296671491,0.8379160636758322,0.8379160636758322,0.8364688856729378,0.8176555716353111,0.8263386396526773,0.8309248554913294,0.006590043398470091,stand+RCA+kNN,pima-indians-diabetes
52,Cascading:low >= high,2,0.7057291666666666,3,100,0.7142857142857143,0.6842105263157895,0.7142857142857143,0.6883116883116883,0.7012987012987013,0.7272727272727273,0.7272727272727273,0.7012987012987013,0.7402597402597403,0.6578947368421053,0.023153335760183667,0.3925329685211182,2.6818515777587892,0.018388009071350096,0.8308738425925926,0.8306801736613604,0.8323699421965318,0.829232995658466,0.8335745296671491,0.8437047756874095,0.8321273516642547,0.8277858176555717,0.8277858176555717,0.8234442836468886,0.8280346820809249,0.005106828901347696,stand+RCA+kNN,pima-indians-diabetes
53,Cascading:low >= high,2,0.0,3,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39993925094604493,2.7629194498062133,0.018388009071350096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+RCA+kNN,pima-indians-diabetes
54,Cascading:low >= high,2,0.0,3,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4073455333709717,2.797721242904663,0.018388009071350096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+RCA+kNN,pima-indians-diabetes
55,Cascading:low >= high,2,0.68359375,5,10,0.7402597402597403,0.6842105263157895,0.6623376623376623,0.6493506493506493,0.7272727272727273,0.6623376623376623,0.6883116883116883,0.6753246753246753,0.7012987012987013,0.6447368421052632,0.030181843638373958,0.4147518157958984,2.804405951499939,0.019087553024291992,0.8307291666666666,0.8350217076700435,0.8439306358381503,0.829232995658466,0.8364688856729378,0.8321273516642547,0.8335745296671491,0.8335745296671491,0.8075253256150506,0.8162083936324168,0.8395953757225434,0.010362988715124638,stand+RCA+kNN,pima-indians-diabetes
56,Cascading:low >= high,2,0.7018229166666666,5,50,0.7142857142857143,0.6973684210526315,0.7142857142857143,0.6753246753246753,0.7142857142857143,0.6883116883116883,0.7272727272727273,0.7272727272727273,0.7012987012987013,0.6578947368421053,0.02143786979349824,0.4221580982208252,2.84251446723938,0.01979196071624756,0.8285590277777778,0.8364688856729378,0.8251445086705202,0.8248914616497829,0.8248914616497829,0.8350217076700435,0.8248914616497829,0.8306801736613604,0.8248914616497829,0.8176555716353111,0.8410404624277457,0.0067004925093051195,stand+RCA+kNN,pima-indians-diabetes
57,Cascading:low >= high,2,0.0,5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429564380645752,2.882103610038757,0.01979196071624756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+RCA+kNN,pima-indians-diabetes
58,Cascading:low >= high,2,0.0,5,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4369706630706787,2.9055238485336305,0.01979196071624756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+RCA+kNN,pima-indians-diabetes
59,Cascading:low >= high,2,0.0,5,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44437694549560547,2.921906852722168,0.01979196071624756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+RCA+kNN,pima-indians-diabetes
60,Cascading:low >= high,2,0.7044270833333334,7,10,0.7142857142857143,0.7105263157894737,0.6883116883116883,0.6493506493506493,0.7142857142857143,0.7012987012987013,0.7272727272727273,0.7922077922077922,0.7402597402597403,0.6052631578947368,0.04783219186411469,0.4517832279205322,2.937130308151245,0.02050168514251709,0.8350694444444444,0.8350217076700435,0.8395953757225434,0.8306801736613604,0.8263386396526773,0.8480463096960926,0.8306801736613604,0.8393632416787264,0.8277858176555717,0.8219971056439942,0.8511560693641619,0.008971048326403002,stand+RCA+kNN,pima-indians-diabetes
61,Cascading:low >= high,2,0.69921875,7,50,0.7272727272727273,0.6973684210526315,0.6753246753246753,0.6883116883116883,0.7012987012987013,0.6753246753246753,0.7402597402597403,0.7012987012987013,0.7402597402597403,0.6447368421052632,0.02897735302873564,0.45918951034545896,3.006827974319458,0.02121579647064209,0.8297164351851852,0.8379160636758322,0.8352601156069365,0.8263386396526773,0.8234442836468886,0.8379160636758322,0.8277858176555717,0.8277858176555717,0.8277858176555717,0.8263386396526773,0.8265895953757225,0.004983152373083309,stand+RCA+kNN,pima-indians-diabetes
62,Cascading:low >= high,2,0.0,7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46659579277038576,3.0431143045425415,0.02121579647064209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+RCA+kNN,pima-indians-diabetes
63,Cascading:low >= high,2,0.0,7,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4740020751953125,3.0590169429779053,0.02121579647064209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+RCA+kNN,pima-indians-diabetes
64,Cascading:low >= high,2,0.0,7,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48140835762023926,3.0684003114700316,0.02121579647064209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+RCA+kNN,pima-indians-diabetes
65,Cascading:low >= high,2,0.7109375,10,10,0.7012987012987013,0.6710526315789473,0.7012987012987013,0.7142857142857143,0.7272727272727273,0.7012987012987013,0.6883116883116883,0.7792207792207793,0.7662337662337663,0.6578947368421053,0.03632240623690609,0.488814640045166,3.080925130844116,0.021918392181396483,0.8334780092592593,0.829232995658466,0.8309248554913294,0.8379160636758322,0.8335745296671491,0.8379160636758322,0.8306801736613604,0.8277858176555717,0.8219971056439942,0.8422575976845152,0.8424855491329479,0.006278516709453435,stand+RCA+kNN,pima-indians-diabetes
66,Cascading:low >= high,2,0.0,10,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49622092247009275,3.097207498550415,0.021918392181396483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+RCA+kNN,pima-indians-diabetes
67,Cascading:low >= high,2,0.0,10,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5036272048950196,3.108047366142273,0.021918392181396483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+RCA+kNN,pima-indians-diabetes
68,Cascading:low >= high,2,0.0,10,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5110334873199462,3.1148324966430665,0.021918392181396483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+RCA+kNN,pima-indians-diabetes
69,Cascading:low >= high,2,0.0,10,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.518439769744873,3.1210256576538087,0.021918392181396483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+RCA+kNN,pima-indians-diabetes
