,error,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,sdml__balance_param,sdml__num_constraints,sdml__sparsity_param,sdml__use_cov,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
11,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9960474308300395,1.0,0.0,1.0,0.0,1.0,0.990990990990991,1.0,0.9904761904761905,0.0,0.9904761904761905,0.1,100000,0.05,False,0.4564372765087497,0.11267766952514649,57.79774649143219,0.014036226272583007,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.45825756949558405,stand+SDML+kNN,mice-protein
12,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9953703703703703,1.0,0.9904761904761905,1.0,0.0,1.0,0.990990990990991,1.0,1.0,0.9809523809523809,0.0,0.1,100000,0.1,True,0.39816595447394854,0.12206747531890869,65.74083986282349,0.01574409008026123,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4,stand+SDML+kNN,mice-protein
13,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9921568627450981,0.990990990990991,0.0,0.9819819819819819,1.0,0.990990990990991,1.0,0.0,1.0,0.9809523809523809,0.0,0.1,100000,0.1,False,0.45469728075890214,0.1314572811126709,73.69091975688934,0.017265725135803222,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.45825756949558405,stand+SDML+kNN,mice-protein
14,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9953703703703703,1.0,0.9809523809523809,1.0,0.990990990990991,1.0,1.0,1.0,1.0,0.9904761904761905,0.9904761904761905,0.1,100000,0.25,True,0.006352156491093706,0.1408470869064331,81.26558203697205,0.01942398548126221,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,mice-protein
15,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9948717948717949,0.9819819819819819,0.0,1.0,1.0,1.0,1.0,0.9904761904761905,1.0,0.9904761904761905,0.9904761904761905,0.1,100000,0.25,False,0.29850658465862934,0.1502368927001953,90.69700453281402,0.021366143226623537,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,stand+SDML+kNN,mice-protein
16,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9890965732087228,0.0,0.9904761904761905,0.0,1.0,0.0,1.0,0.0,1.0,0.9619047619047619,0.9809523809523809,0.25,10000,0.01,True,0.48457476039585307,0.15962669849395753,92.50325329303742,0.022661685943603516,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.48989794855663565,stand+SDML+kNN,mice-protein
17,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9936507936507937,0.0,0.9809523809523809,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,10000,0.01,False,0.45537455615631167,0.16901650428771972,95.41498227119446,0.023302221298217775,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.45825756949558405,stand+SDML+kNN,mice-protein
18,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.987037037037037,0.990990990990991,0.9904761904761905,1.0,1.0,0.990990990990991,0.9819819819819819,1.0,1.0,0.9714285714285714,0.9428571428571428,0.25,10000,0.05,True,0.01713481633013812,0.17840631008148194,98.68293800354004,0.025437283515930175,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,mice-protein
19,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.994729907773386,1.0,0.0,1.0,1.0,0.0,0.9819819819819819,1.0,0.9904761904761905,0.0,0.9904761904761905,0.25,10000,0.05,False,0.45586503336892364,0.18779611587524414,101.48059754371643,0.026937174797058105,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.45825756949558405,stand+SDML+kNN,mice-protein
20,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9907407407407407,0.990990990990991,0.9809523809523809,1.0,0.990990990990991,0.990990990990991,0.990990990990991,1.0,1.0,0.9714285714285714,0.9904761904761905,0.25,10000,0.1,True,0.008522086773405527,0.19718592166900634,103.58461132049561,0.02908589839935303,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,mice-protein
21,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9907038512616202,0.0,0.9904761904761905,0.9819819819819819,0.990990990990991,1.0,0.0,1.0,0.9904761904761905,0.9809523809523809,0.0,0.25,10000,0.1,False,0.454032221201191,0.20657572746276856,105.68753802776337,0.030661249160766603,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.45825756949558394,stand+SDML+kNN,mice-protein
22,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9953703703703703,1.0,0.9809523809523809,1.0,0.990990990990991,0.990990990990991,1.0,1.0,1.0,1.0,0.9904761904761905,0.25,10000,0.25,True,0.006314915458869957,0.21596553325653076,107.04123551845551,0.032778692245483396,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,mice-protein
23,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9938080495356038,0.990990990990991,0.9904761904761905,1.0,1.0,0.0,1.0,0.9904761904761905,0.9904761904761905,0.9904761904761905,0.9904761904761905,0.25,10000,0.25,False,0.2981423136653359,0.22535533905029298,109.9189211845398,0.034700322151184085,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.30000000000000004,stand+SDML+kNN,mice-protein
24,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9906759906759907,0.0,0.9809523809523809,0.0,0.990990990990991,1.0,0.990990990990991,1.0,1.0,0.9714285714285714,0.9904761904761905,0.25,100000,0.01,True,0.3963335590101657,0.23474514484405518,118.36092817783356,0.03643057346343994,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,stand+SDML+kNN,mice-protein
25,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9941724941724942,0.0,0.9904761904761905,1.0,1.0,0.0,0.990990990990991,1.0,1.0,0.9904761904761905,0.9809523809523809,0.25,100000,0.01,False,0.3976885464882255,0.24413495063781737,126.04114122390747,0.03813016414642334,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4,stand+SDML+kNN,mice-protein
26,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9883449883449883,0.0,0.9904761904761905,1.0,0.0,1.0,0.990990990990991,0.9904761904761905,0.9904761904761905,0.9619047619047619,0.9809523809523809,0.25,100000,0.05,True,0.3953961003725424,0.25352475643157957,132.82198264598847,0.0398773193359375,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,stand+SDML+kNN,mice-protein
27,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9896800825593395,0.990990990990991,0.9809523809523809,1.0,0.0,0.9819819819819819,0.990990990990991,1.0,1.0,0.9714285714285714,0.9904761904761905,0.25,100000,0.05,False,0.29702740706551045,0.2629145622253418,140.009974360466,0.041914963722229005,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.30000000000000004,stand+SDML+kNN,mice-protein
28,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9895833333333334,0.990990990990991,0.9809523809523809,1.0,1.0,1.0,0.0,1.0,0.0,0.9619047619047619,0.9809523809523809,0.25,100000,0.1,True,0.3959106393725741,0.272304368019104,147.68934738636017,0.04361624717712402,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.4,stand+SDML+kNN,mice-protein
29,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9965277777777778,1.0,0.9904761904761905,1.0,1.0,1.0,0.0,1.0,0.0,0.9904761904761905,0.9904761904761905,0.25,100000,0.1,False,0.3985927626992122,0.2816941738128662,155.3072456598282,0.045317339897155764,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.4,stand+SDML+kNN,mice-protein
30,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9845201238390093,0.0,0.9904761904761905,0.9369369369369369,1.0,1.0,1.0,0.9904761904761905,0.9809523809523809,0.9809523809523809,0.9809523809523809,0.25,100000,0.25,True,0.2958812140914941,0.2910839796066284,162.08621389865874,0.047254109382629396,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.30000000000000004,stand+SDML+kNN,mice-protein
31,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9886480908152735,0.990990990990991,0.9904761904761905,0.0,0.990990990990991,0.990990990990991,0.990990990990991,1.0,0.9904761904761905,0.9714285714285714,0.9809523809523809,0.25,100000,0.25,False,0.296663086368392,0.3004737854003906,170.0243096113205,0.04921748638153076,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.30000000000000004,stand+SDML+kNN,mice-protein
32,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9893758300132802,0.990990990990991,0.9904761904761905,0.990990990990991,0.0,1.0,0.0,1.0,1.0,0.9523809523809523,0.0,0.5,10000,0.01,True,0.4535260918975467,0.30986359119415285,171.2100335597992,0.05072953701019287,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.45825756949558394,stand+SDML+kNN,mice-protein
33,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.997364953886693,1.0,0.9904761904761905,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.9904761904761905,0.5,10000,0.01,False,0.457024786339645,0.31925339698791505,173.75160937309266,0.05222983360290527,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.45825756949558394,stand+SDML+kNN,mice-protein
34,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9920318725099602,0.0,0.9809523809523809,1.0,0.0,1.0,1.0,0.0,1.0,0.9714285714285714,0.9904761904761905,0.5,10000,0.05,True,0.4546050589656787,0.32864320278167725,175.48011629581453,0.053734755516052245,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.45825756949558394,stand+SDML+kNN,mice-protein
35,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9872685185185185,0.9819819819819819,0.9904761904761905,0.0,1.0,0.963963963963964,1.0,0.0,1.0,0.9714285714285714,0.9904761904761905,0.5,10000,0.05,False,0.3950845472380777,0.33803300857543944,179.17244143486022,0.05545501708984375,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4,stand+SDML+kNN,mice-protein
36,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9907038512616202,0.990990990990991,0.0,0.0,1.0,0.0,0.990990990990991,1.0,1.0,0.9714285714285714,0.9809523809523809,0.5,10000,0.1,True,0.45404057098323936,0.34742281436920164,180.92631347179412,0.05695505142211914,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.45825756949558405,stand+SDML+kNN,mice-protein
37,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9895833333333334,0.990990990990991,0.9809523809523809,1.0,0.0,1.0,1.0,0.0,0.9904761904761905,0.9809523809523809,0.9714285714285714,0.5,10000,0.1,False,0.3958419035419228,0.3568126201629639,182.95022745132445,0.058717942237854,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4,stand+SDML+kNN,mice-protein
38,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9944444444444445,1.0,0.9904761904761905,1.0,1.0,1.0,0.990990990990991,1.0,1.0,0.9714285714285714,0.9904761904761905,0.5,10000,0.25,True,0.008707588586291969,0.3662024259567261,184.72330615520477,0.060843396186828616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,mice-protein
39,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9969230769230769,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9904761904761905,0.5,10000,0.25,False,0.2991082741035229,0.3755922317504883,186.18046233654022,0.0628890037536621,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,stand+SDML+kNN,mice-protein
40,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.993103448275862,0.990990990990991,0.9904761904761905,0.990990990990991,1.0,1.0,0.990990990990991,1.0,0.0,0.0,0.9809523809523809,0.5,100000,0.01,True,0.3972591723803652,0.3849820375442505,192.95042407512665,0.06466505527496338,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.4,stand+SDML+kNN,mice-protein
41,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9938461538461538,1.0,0.9904761904761905,1.0,1.0,1.0,0.990990990990991,1.0,1.0,0.9619047619047619,0.0,0.5,100000,0.01,False,0.29832479403350715,0.3943718433380127,200.16946184635162,0.06668655872344971,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3,stand+SDML+kNN,mice-protein
42,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.987037037037037,1.0,0.9809523809523809,0.9369369369369369,1.0,1.0,1.0,0.9904761904761905,0.9904761904761905,0.9809523809523809,0.9904761904761905,0.5,100000,0.05,True,0.018143048452850627,0.4037616491317749,207.39026114940643,0.06892693042755127,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,mice-protein
43,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9876160990712074,1.0,0.9809523809523809,0.0,1.0,1.0,0.990990990990991,0.9904761904761905,0.9904761904761905,0.9523809523809523,0.9809523809523809,0.5,100000,0.05,False,0.2965142830593019,0.4131514549255371,214.64983365535736,0.07092926502227784,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.30000000000000004,stand+SDML+kNN,mice-protein
44,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9907038512616202,1.0,0.9904761904761905,0.0,0.990990990990991,1.0,0.0,1.0,0.0,0.9809523809523809,0.9714285714285714,0.5,100000,0.1,True,0.4540068586356938,0.4225412607192993,221.59016296863555,0.07254014015197754,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.45825756949558394,stand+SDML+kNN,mice-protein
45,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9917948717948718,0.9819819819819819,0.9809523809523809,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.0,0.9809523809523809,0.5,100000,0.1,False,0.2976266106381917,0.4319310665130615,228.98453040122985,0.07461016178131104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.30000000000000004,stand+SDML+kNN,mice-protein
46,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9842592592592593,0.990990990990991,0.9809523809523809,1.0,0.990990990990991,1.0,0.990990990990991,0.9619047619047619,0.9809523809523809,0.9714285714285714,0.9714285714285714,0.5,100000,0.25,True,0.012171548882564462,0.4413208723068237,236.26475837230683,0.07692770957946778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,mice-protein
47,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9935185185185185,1.0,0.9809523809523809,1.0,0.9819819819819819,1.0,0.990990990990991,1.0,1.0,0.9904761904761905,0.9904761904761905,0.5,100000,0.25,False,0.0072521580390350025,0.45071067810058596,244.75260524749757,0.07926723957061768,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,mice-protein
48,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9934123847167325,0.0,0.0,1.0,1.0,1.0,0.990990990990991,1.0,0.0,0.9714285714285714,0.9904761904761905,0.75,10000,0.01,True,0.4552475988349316,0.46010048389434816,245.50657856464386,0.08083021640777588,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.45825756949558405,stand+SDML+kNN,mice-protein
49,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9953703703703703,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.9904761904761905,0.9809523809523809,0.9904761904761905,0.75,10000,0.01,False,0.39814080395413204,0.46949028968811035,247.90369336605073,0.08267383575439453,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.4,stand+SDML+kNN,mice-protein
50,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9855521155830753,0.972972972972973,0.9619047619047619,0.990990990990991,1.0,0.990990990990991,0.0,1.0,1.0,0.9619047619047619,0.9904761904761905,0.75,10000,0.05,True,0.2959770794412214,0.47888009548187255,250.15164494514465,0.08470630645751953,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.30000000000000004,stand+SDML+kNN,mice-protein
51,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.994729907773386,1.0,0.9904761904761905,1.0,0.990990990990991,1.0,0.0,1.0,0.0,0.0,0.9809523809523809,0.75,10000,0.05,False,0.45583387165780226,0.48826990127563474,252.98741548061372,0.08622922897338867,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.45825756949558394,stand+SDML+kNN,mice-protein
52,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9928205128205129,1.0,0.9714285714285714,1.0,1.0,1.0,0.9819819819819819,1.0,0.9904761904761905,0.0,0.9904761904761905,0.75,10000,0.1,True,0.297953712148992,0.497659707069397,254.37404522895812,0.0882608413696289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.30000000000000004,stand+SDML+kNN,mice-protein
53,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9897435897435898,0.990990990990991,0.9904761904761905,1.0,0.990990990990991,1.0,1.0,0.0,0.9904761904761905,0.9714285714285714,0.9714285714285714,0.75,10000,0.1,False,0.29702645682897727,0.5070495128631591,256.4643675327301,0.09033055305480957,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.30000000000000004,stand+SDML+kNN,mice-protein
54,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9948717948717949,0.990990990990991,0.9904761904761905,1.0,1.0,1.0,0.990990990990991,0.9904761904761905,0.9904761904761905,0.0,1.0,0.75,10000,0.25,True,0.2984793939887553,0.5164393186569214,257.8480457305908,0.09237143993377686,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.30000000000000004,stand+SDML+kNN,mice-protein
55,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9935185185185185,0.990990990990991,1.0,1.0,1.0,1.0,0.9819819819819819,1.0,1.0,0.9809523809523809,0.9809523809523809,0.75,10000,0.25,False,0.008410373701108718,0.5258291244506836,259.444122171402,0.09462881088256836,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,mice-protein
56,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9919540229885058,0.990990990990991,0.9809523809523809,0.990990990990991,1.0,0.990990990990991,1.0,0.9904761904761905,0.9904761904761905,0.0,0.0,0.75,100000,0.01,True,0.3967763485172316,0.5352189302444458,266.6066462993622,0.09649784564971924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.4,stand+SDML+kNN,mice-protein
57,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9866666666666667,0.990990990990991,0.9904761904761905,0.990990990990991,1.0,0.9819819819819819,1.0,0.0,0.9904761904761905,0.9904761904761905,0.9428571428571428,0.75,100000,0.01,False,0.29634304614605655,0.544608736038208,273.81896636486056,0.09851973056793213,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.30000000000000004,stand+SDML+kNN,mice-protein
58,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9930555555555556,0.990990990990991,0.0,0.990990990990991,1.0,0.0,0.990990990990991,1.0,1.0,0.9809523809523809,0.9904761904761905,0.75,100000,0.05,True,0.3972591723803652,0.5539985418319702,280.61180262565614,0.10043985843658447,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4,stand+SDML+kNN,mice-protein
